CODIGO ESTACION,NOMBRE ESTACION,COD_REGION,LAT,LONG,UTM_ESTE,UTM_NORTE,ALTITUD,ANIO,MES,PREP_MENSUAL
7345001,PARRAL,7,361136,714944,245632,5990901,175,2018,9,109.3
7345001,PARRAL,7,361136,714944,245632,5990901,175,2018,10,67.1
7345001,PARRAL,7,361136,714944,245632,5990901,175,2018,11,41.5
7345001,PARRAL,7,361136,714944,245632,5990901,175,2018,12,0.8
7345001,PARRAL,7,361136,714944,245632,5990901,175,2019,1,2.8
7345001,PARRAL,7,361136,714944,245632,5990901,175,2019,2,0
7345001,PARRAL,7,361136,714944,245632,5990901,175,2019,3,3.6
7345001,PARRAL,7,361136,714944,245632,5990901,175,2019,4,3.6
7345001,PARRAL,7,361136,714944,245632,5990901,175,2019,5,188.3
7345001,PARRAL,7,361136,714944,245632,5990901,175,2019,6,134.8
7345001,PARRAL,7,361136,714944,245632,5990901,175,2019,7,67.2
7345001,PARRAL,7,361136,714944,245632,5990901,175,2019,8,34
7345001,PARRAL,7,361136,714944,245632,5990901,175,2019,9,46.5
7345001,PARRAL,7,361136,714944,245632,5990901,175,2019,10,9
7345001,PARRAL,7,361136,714944,245632,5990901,175,2019,11,6
7345001,PARRAL,7,361136,714944,245632,5990901,175,2019,12,4.8
7345001,PARRAL,7,361136,714944,245632,5990901,175,2020,1,0
7345001,PARRAL,7,361136,714944,245632,5990901,175,2020,2,0
7345001,PARRAL,7,361136,714944,245632,5990901,175,2020,4,40.3
7345001,PARRAL,7,361136,714944,245632,5990901,175,2020,5,29
7345001,PARRAL,7,361136,714944,245632,5990901,175,2020,6,312.1
7345001,PARRAL,7,361136,714944,245632,5990901,175,2020,7,202.5
7345001,PARRAL,7,361136,714944,245632,5990901,175,2020,8,80.6
7345001,PARRAL,7,361136,714944,245632,5990901,175,2020,9,27.3
7345001,PARRAL,7,361136,714944,245632,5990901,175,2020,10,16.3
7345001,PARRAL,7,361136,714944,245632,5990901,175,2020,11,0
7345001,PARRAL,7,361136,714944,245632,5990901,175,2021,1,55.3
7345001,PARRAL,7,361136,714944,245632,5990901,175,2021,2,0
7345001,PARRAL,7,361136,714944,245632,5990901,175,2021,3,0
7345001,PARRAL,7,361136,714944,245632,5990901,175,2021,4,65
7345001,PARRAL,7,361136,714944,245632,5990901,175,2021,5,179.3
7345001,PARRAL,7,361136,714944,245632,5990901,175,2021,6,84
7345001,PARRAL,7,361136,714944,245632,5990901,175,2021,7,46.7
7345001,PARRAL,7,361136,714944,245632,5990901,175,2021,8,93.5
7345001,PARRAL,7,361136,714944,245632,5990901,175,2021,9,74.2
7345001,PARRAL,7,361136,714944,245632,5990901,175,2021,10,18.3
7345001,PARRAL,7,361136,714944,245632,5990901,175,2021,11,1.2
7345001,PARRAL,7,361136,714944,245632,5990901,175,2021,12,1.5
7345001,PARRAL,7,361136,714944,245632,5990901,175,2022,2,13.3
7345001,PARRAL,7,361136,714944,245632,5990901,175,2022,3,4.7
7345001,PARRAL,7,361136,714944,245632,5990901,175,2022,4,81.8
7345001,PARRAL,7,361136,714944,245632,5990901,175,2022,5,89
7345001,PARRAL,7,361136,714944,245632,5990901,175,2022,6,139.5
7345001,PARRAL,7,361136,714944,245632,5990901,175,2022,7,149.8
7345001,PARRAL,7,361136,714944,245632,5990901,175,2022,9,43
7345001,PARRAL,7,361136,714944,245632,5990901,175,2022,10,3.5
7345001,PARRAL,7,361136,714944,245632,5990901,175,2024,1,0
7345001,PARRAL,7,361136,714944,245632,5990901,175,2024,2,0.5
7345001,PARRAL,7,361136,714944,245632,5990901,175,2024,10,17.3
7345001,PARRAL,7,361136,714944,245632,5990901,175,2024,11,13.2
7345001,PARRAL,7,361136,714944,245632,5990901,175,2024,12,0
7345001,PARRAL,7,361136,714944,245632,5990901,175,2025,1,0
7345001,PARRAL,7,361136,714944,245632,5990901,175,2025,2,0
7345001,PARRAL,7,361136,714944,245632,5990901,175,2025,3,45.8
7345001,PARRAL,7,361136,714944,245632,5990901,175,2025,4,41
7345001,PARRAL,7,361136,714944,245632,5990901,175,2025,5,121.5
7345001,PARRAL,7,361136,714944,245632,5990901,175,2025,6,180.2
7345001,PARRAL,7,361136,714944,245632,5990901,175,2025,7,98.8
7345001,PARRAL,7,361136,714944,245632,5990901,175,2025,8,111.5
7345001,PARRAL,7,361136,714944,245632,5990901,175,2025,9,77.5
7345001,PARRAL,7,361136,714944,245632,5990901,175,2025,10,34.2
7345001,PARRAL,7,361136,714944,245632,5990901,175,2025,11,0
7345001,PARRAL,7,361136,714944,245632,5990901,175,2025,12,1.3
7345001,PARRAL,7,361136,714944,245632,5990901,175,2026,1,0
7345001,PARRAL,7,361136,714944,245632,5990901,175,2026,2,0.7
7345001,PARRAL,7,361136,714944,245632,5990901,175,2026,3,155.3
7345001,PARRAL,7,361136,714944,245632,5990901,175,2026,4,23
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2001,4,2.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2001,5,617.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2001,6,193
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2001,7,749
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2001,8,351.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2001,9,33.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2001,10,27
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2001,11,28.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2001,12,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2002,1,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2002,2,140
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2002,3,176.4
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2002,4,97
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2002,5,352.7
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2002,6,283.2
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2002,7,272
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2002,8,614.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2002,9,159.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2002,10,292.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2002,11,54.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2002,12,19.1
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2003,1,26
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2003,2,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2003,3,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2003,4,12.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2003,5,104.7
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2003,6,364.9
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2003,7,139.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2003,8,86.9
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2003,9,139.9
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2003,10,84.9
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2003,11,79.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2003,12,19.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2004,1,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2004,2,12
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2004,3,77
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2004,4,271.9
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2004,5,34.7
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2004,6,226.2
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2004,7,300
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2004,8,125
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2004,9,168.1
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2004,10,122.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2004,11,85.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2004,12,43.9
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2005,1,1.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2005,2,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2005,3,24.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2005,4,0.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2005,5,394.4
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2005,6,528.8
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2005,7,306.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2005,8,404.7
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2005,9,73.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2005,10,20.7
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2005,11,61.1
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2006,1,32.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2006,2,14.2
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2006,3,2.7
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2006,4,129.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2006,5,145
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2006,6,433.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2006,7,469.7
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2006,8,307.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2006,9,134.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2006,10,141.7
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2006,11,2.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2006,12,51.1
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2007,1,18.1
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2007,2,83.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2007,3,12.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2007,4,61
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2007,5,45.1
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2007,6,91.8
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2007,7,60.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2007,11,2.8
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2007,12,12.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2008,1,9.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2008,3,3.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2008,4,103
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2008,5,572.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2008,6,159.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2008,7,253.7
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2008,8,298.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2008,9,86.8
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2008,10,8.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2008,11,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2008,12,5.1
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2009,1,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2009,2,5.1
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2009,3,0.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2009,4,17
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2009,5,279.4
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2009,6,265.9
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2009,7,154.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2009,8,295.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2009,9,74.9
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2009,10,136.7
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2009,11,75.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2009,12,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2010,1,7.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2010,2,18.9
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2010,3,0.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2010,4,6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2010,5,88.9
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2010,6,294
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2010,7,239.2
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2010,8,141.7
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2010,9,10.4
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2010,10,64.1
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2010,11,33.2
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2010,12,37.7
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2011,1,38.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2011,2,2.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2011,3,47.7
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2011,4,131
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2011,5,112.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2011,6,285.7
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2011,7,243.4
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2011,8,369.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2011,9,86.7
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2011,10,12.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2011,11,24.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2011,12,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2012,1,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2012,2,89.1
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2012,3,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2012,4,0.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2012,5,159.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2012,6,266
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2012,7,71.1
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2012,8,138.7
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2012,9,7.1
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2012,10,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2012,11,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2012,12,135.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2013,1,1
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2013,2,27.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2013,3,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2013,4,5.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2013,5,273.9
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2013,6,163.4
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2013,7,249.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2013,8,167.1
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2013,9,140
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2013,10,64.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2013,11,4.8
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2013,12,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2014,1,29.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2014,2,10.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2014,3,53.9
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2014,4,54.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2014,5,172.9
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2014,6,336.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2014,7,278.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2014,8,226.2
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2014,9,183.25
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2014,10,41.2
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2014,11,9
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2014,12,27
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2015,1,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2015,2,1.1
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2015,3,13
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2015,4,33.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2015,5,98.4
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2015,6,126.2700043
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2015,7,337.1
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2015,8,352.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2015,9,138.2
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2015,10,146.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2015,11,3.8
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2015,12,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2016,1,18.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2016,2,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2016,3,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2016,4,176.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2016,5,48.8
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2016,6,8.9
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2016,7,220.8
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2016,8,25
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2017,1,13.1
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2017,2,1.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2017,4,86.7
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2017,5,136.7
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2017,6,404.8
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2017,7,171.8
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2017,8,303.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2017,9,94.2
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2017,10,105.7
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2017,11,50.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2018,12,11.2
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2019,1,3.4
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2019,2,5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2019,4,14.2
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2019,5,261.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2019,6,222
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2019,7,130
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2019,8,66.1
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2019,9,108.4
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2019,10,32.4
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2019,11,17.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2019,12,8.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2020,1,0.3
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2020,2,4.1
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2020,3,0
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2020,4,52
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2020,5,2.4
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2020,6,523.2
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2020,7,292.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2020,8,126
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2020,9,43.6
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2020,10,22.8
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2020,11,0.8
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2021,1,61.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2021,2,1.25
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2021,3,1.5
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2021,6,141.25
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2021,7,80.75
7350001,RIO LONGAVI EN LA QUIRIQUINA,7,361346,712726,279169,5987809,449,2021,8,220
