CODIGO ESTACION,NOMBRE ESTACION,COD_REGION,REGION,COMUNA,LAT,LONG,UTM_ESTE,UTM_NORTE,ALTITUD,ANIO,MES,PREP_MENSUAL,Unidad
05000001,QUEBRADA EL MANZANO,5,DE VALPARAISO,LA LIGUA,0321312  ,0712406  ,273654,6432594,380,1983,6,76.0,mm
05000001,QUEBRADA EL MANZANO,5,DE VALPARAISO,LA LIGUA,0321312  ,0712406  ,273654,6432594,380,1983,7,119.0,mm
05000001,QUEBRADA EL MANZANO,5,DE VALPARAISO,LA LIGUA,0321312  ,0712406  ,273654,6432594,380,1983,8,45.0,mm
05000001,QUEBRADA EL MANZANO,5,DE VALPARAISO,LA LIGUA,0321312  ,0712406  ,273654,6432594,380,1983,9,13.0,mm
05000001,QUEBRADA EL MANZANO,5,DE VALPARAISO,LA LIGUA,0321312  ,0712406  ,273654,6432594,380,1983,10,0.0,mm
05000001,QUEBRADA EL MANZANO,5,DE VALPARAISO,LA LIGUA,0321312  ,0712406  ,273654,6432594,380,1983,11,0.0,mm
05000001,QUEBRADA EL MANZANO,5,DE VALPARAISO,LA LIGUA,0321312  ,0712406  ,273654,6432594,380,1983,12,0.0,mm
05000001,QUEBRADA EL MANZANO,5,DE VALPARAISO,LA LIGUA,0321312  ,0712406  ,273654,6432594,380,1984,1,0.0,mm
05000001,QUEBRADA EL MANZANO,5,DE VALPARAISO,LA LIGUA,0321312  ,0712406  ,273654,6432594,380,1984,2,0.0,mm
05000001,QUEBRADA EL MANZANO,5,DE VALPARAISO,LA LIGUA,0321312  ,0712406  ,273654,6432594,380,1984,3,10.0,mm
05000001,QUEBRADA EL MANZANO,5,DE VALPARAISO,LA LIGUA,0321312  ,0712406  ,273654,6432594,380,1984,4,0.0,mm
05000001,QUEBRADA EL MANZANO,5,DE VALPARAISO,LA LIGUA,0321312  ,0712406  ,273654,6432594,380,1984,5,46.5,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2012,4,19.5,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2012,5,5.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2012,6,27.099999999999998,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2012,7,2.3,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2012,8,36.099999999999994,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2012,9,0.5,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2012,10,17.700000000000003,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2012,11,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2012,12,1.1,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2013,1,2.1,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2013,2,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2013,4,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2013,5,31.099999999999998,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2013,6,18.5,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2013,7,4.5,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2013,8,30.9,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2013,9,3.5,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2013,10,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2013,11,0.7,mm
