CODIGO ESTACION,NOMBRE ESTACION,COD_REGION,REGION,COMUNA,LAT,LONG,UTM_ESTE,UTM_NORTE,ALTITUD,ANIO,MES,TEMP_MEDIA_MENSUAL,Unidad
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1996,10,13.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1996,11,18.2,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1996,12,18.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1997,1,19.5,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1997,2,18.5,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1997,3,17.6,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1997,4,13.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1997,5,9.5,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1997,6,6.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1997,7,8.6,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1997,8,8.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1997,9,9.2,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1997,10,10.6,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1997,11,13.5,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1997,12,17.2,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1998,1,18.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1998,2,17.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1998,3,17.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1998,4,12.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1998,5,12.1,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1998,6,7.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1998,7,5.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1998,8,5.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1998,9,10.2,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1998,10,13.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1998,11,15.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1998,12,19.1,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1999,1,19.1,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1999,2,19.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1999,3,15.6,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1999,4,12.9,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1999,5,10.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1999,6,8.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1999,7,5.6,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1999,8,9.6,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1999,9,10.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1999,10,12.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1999,11,16.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,1999,12,19.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2000,1,19.6,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2000,2,19.2,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2000,3,17.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2000,4,13.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2000,5,10.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2000,6,10.2,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2000,7,8.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2000,8,9.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2000,9,10.5,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2000,11,16.1,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2000,12,18.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2001,1,19.1,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2001,2,20.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2001,3,17.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2001,4,13.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2001,5,10.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2001,6,9.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2001,7,9.6,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2001,8,9.6,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2001,9,10.1,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2001,10,13.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2001,11,14.9,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2001,12,19.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2002,1,19.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2002,2,18.9,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2002,3,16.2,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2002,4,12.2,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2002,5,10.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2002,6,6.5,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2002,7,7.6,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2002,8,9.5,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2002,9,9.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2002,10,11.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2002,11,13.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2002,12,16.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2003,1,17.9,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2003,2,21.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2003,3,20.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2003,4,16.6,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2003,5,10.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2003,6,11.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2003,7,8.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2003,8,10.6,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2003,9,12.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2003,10,14.9,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2003,11,16.1,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2003,12,16.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2004,1,20.5,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2004,2,20.2,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2004,3,18.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2004,4,14.2,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2004,5,11.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2004,6,10.9,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2004,7,11.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2004,8,11.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2004,9,12.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2004,10,13.9,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2004,11,16.5,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2004,12,18.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2005,1,19.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2005,2,20.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2005,3,17.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2005,4,13.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2005,5,9.2,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2005,6,9.9,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2005,7,9.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2005,8,10.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2005,9,11.5,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2005,10,12.6,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2005,11,15.5,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2005,12,16.6,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2006,1,18.9,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2006,2,19.1,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2006,3,15.9,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2006,4,14.2,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2006,5,11.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2006,6,11.5,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2006,7,10.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2006,8,10.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2006,9,11.2,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2006,10,13.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2006,11,17.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2006,12,18.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2007,1,20.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2007,2,18.2,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2007,3,17.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2007,4,13.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2007,5,9.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2007,6,8.6,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2007,7,8.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2007,8,9.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2007,9,10.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2007,10,13.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2007,11,16.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2007,12,17.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2008,1,20.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2008,2,22.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2008,3,20.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2008,4,16.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2008,5,12.5,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2008,6,9.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2008,7,10.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2008,8,9.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2008,9,11.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2008,10,13.1,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2008,11,15.1,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2008,12,16.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2009,1,18.1,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2009,2,17.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2009,3,17.9,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2009,4,17.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2009,5,13.6,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2009,6,10.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2009,7,9.2,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2009,8,10.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2009,9,9.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2009,10,12.6,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2009,11,12.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2009,12,16.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2010,1,19.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2010,2,18.6,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2010,3,20.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2010,4,15.1,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2010,5,11.9,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2010,6,9.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2010,7,7.9,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2010,8,10.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2010,9,11.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2010,10,14.1,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2010,11,16.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2010,12,17.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2011,1,19.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2011,2,19.5,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2011,3,16.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2011,4,13.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2011,5,11.5,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2011,6,9.2,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2011,7,8.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2011,8,9.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2011,9,12.2,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2011,10,14.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2011,11,16.2,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2011,12,19.8,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2012,1,20.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2012,2,19.9,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2012,3,18.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2012,4,14.1,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2012,5,12.1,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2012,6,10.1,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2012,7,8.3,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2012,8,9.6,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2012,9,12.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2012,10,12.9,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2012,11,16.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2012,12,14.7,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2013,1,19.1,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2013,2,17.9,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2013,3,14.0,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2013,4,12.1,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2013,5,8.4,°C
07355007,ANCOA EMBALSE,7,DEL MAULE,LINARES,0355438  ,0711745  ,292833,6023529,421,2013,6,7.4,°C
07357003,MELOZAL,7,DEL MAULE,SAN JAVIER,0354708  ,0714559  ,249970,6036290,96,1989,2,7.0,°C
07358007,LINARES,7,DEL MAULE,LINARES,0355043  ,0713624  ,264576,6030083,157,1976,7,6.5,°C
07358007,LINARES,7,DEL MAULE,LINARES,0355043  ,0713624  ,264576,6030083,157,1976,8,6.7,°C
07358007,LINARES,7,DEL MAULE,LINARES,0355043  ,0713624  ,264576,6030083,157,1976,9,7.7,°C
07358007,LINARES,7,DEL MAULE,LINARES,0355043  ,0713624  ,264576,6030083,157,1976,10,10.0,°C
07358007,LINARES,7,DEL MAULE,LINARES,0355043  ,0713624  ,264576,6030083,157,1976,11,11.9,°C
07358007,LINARES,7,DEL MAULE,LINARES,0355043  ,0713624  ,264576,6030083,157,1976,12,10.8,°C
07358007,LINARES,7,DEL MAULE,LINARES,0355043  ,0713624  ,264576,6030083,157,1977,1,14.5,°C
07358007,LINARES,7,DEL MAULE,LINARES,0355043  ,0713624  ,264576,6030083,157,1977,2,19.0,°C
07358007,LINARES,7,DEL MAULE,LINARES,0355043  ,0713624  ,264576,6030083,157,1977,3,16.8,°C
07358007,LINARES,7,DEL MAULE,LINARES,0355043  ,0713624  ,264576,6030083,157,1977,4,14.0,°C
07358007,LINARES,7,DEL MAULE,LINARES,0355043  ,0713624  ,264576,6030083,157,1977,5,11.4,°C
07358007,LINARES,7,DEL MAULE,LINARES,0355043  ,0713624  ,264576,6030083,157,1977,6,9.2,°C
07358007,LINARES,7,DEL MAULE,LINARES,0355043  ,0713624  ,264576,6030083,157,1977,7,7.8,°C
07358007,LINARES,7,DEL MAULE,LINARES,0355043  ,0713624  ,264576,6030083,157,1977,8,9.0,°C
07358007,LINARES,7,DEL MAULE,LINARES,0355043  ,0713624  ,264576,6030083,157,1977,9,11.2,°C
07358007,LINARES,7,DEL MAULE,LINARES,0355043  ,0713624  ,264576,6030083,157,1977,10,16.5,°C
07358007,LINARES,7,DEL MAULE,LINARES,0355043  ,0713624  ,264576,6030083,157,1977,11,16.1,°C
07358007,LINARES,7,DEL MAULE,LINARES,0355043  ,0713624  ,264576,6030083,157,1977,12,20.6,°C
